id,index,period,timestamp,minute,second,possession,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,under_pressure,carry.end_location,dribble.outcome.id,dribble.outcome.name,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,block.deflection,pass.assisted_shot_id,pass.shot_assist,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.technique.id,shot.technique.name,shot.outcome.id,shot.outcome.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,block.offensive,pass.cross,duel.type.id,duel.type.name,shot.aerial_won,counterpress,interception.outcome.id,interception.outcome.name,duel.outcome.id,duel.outcome.name,dribble.overrun,pass.aerial_won,ball_recovery.recovery_failure,injury_stoppage.in_chain,dribble.nutmeg,shot.first_time,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.technique.id,goalkeeper.technique.name,goalkeeper.outcome.id,goalkeeper.outcome.name,pass.switch,pass.backheel,50_50.outcome.id,50_50.outcome.name,foul_committed.card.id,foul_committed.card.name,foul_committed.advantage,foul_won.advantage,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,clearance.aerial_won,pass.deflected,pass.cut_back,shot.one_on_one,bad_behaviour.card.id,bad_behaviour.card.name,pass.goal_assist
fee67ce6-b7ce-4f48-8fb6-836e97a29fc0,811,1,00:24:19.480,24,19,49,2.093,30,Pass,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['a3a8c7d7-8e60-4ad1-95e8-560be4c1714c'],"[5.0, 51.0]",5102.0,Sabrina Dâ€™Angelo,1.0,Goalkeeper,,,44.407207,-0.13552772,3.0,High Pass,"[49.0, 45.0]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3a8c7d7-8e60-4ad1-95e8-560be4c1714c,812,1,00:24:21.573,24,21,49,,10,Interception,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,['fee67ce6-b7ce-4f48-8fb6-836e97a29fc0'],"[72.0, 36.0]",4965.0,Nikki Stanton,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d42bc8f-aab8-48d7-b691-65d763183477,813,1,00:24:21.573,24,21,49,3.24,43,Carry,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,"['a3a8c7d7-8e60-4ad1-95e8-560be4c1714c', 'd43b0dc3-a93f-4225-b8f2-2cb2065f2150', 'e3843e4e-1340-4590-897c-85aa7078ab28']","[72.0, 36.0]",4965.0,Nikki Stanton,10.0,Center Defensive Midfield,,,,,,,,,,,,True,"[78.0, 37.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3843e4e-1340-4590-897c-85aa7078ab28,814,1,00:24:22.880,24,22,49,1.84,17,Pressure,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['4d42bc8f-aab8-48d7-b691-65d763183477'],"[48.0, 48.0]",5088.0,Crystal Alyssia Dunn Soubrier,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43b0dc3-a93f-4225-b8f2-2cb2065f2150,815,1,00:24:24.813,24,24,49,2.24,30,Pass,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,['cec27667-7103-4086-960c-445629f4d48d'],"[78.0, 37.0]",4965.0,Nikki Stanton,10.0,Center Defensive Midfield,4953.0,Alyssa Mautz,28.160255,1.4640607,1.0,Ground Pass,"[81.0, 65.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cec27667-7103-4086-960c-445629f4d48d,816,1,00:24:27.053,24,27,49,,42,Ball Receipt*,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,['d43b0dc3-a93f-4225-b8f2-2cb2065f2150'],"[81.0, 65.0]",4953.0,Alyssa Mautz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2b5c336-5d57-4a04-a991-8030cdf97ae8,817,1,00:24:27.053,24,27,49,1.68,43,Carry,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,"['cec27667-7103-4086-960c-445629f4d48d', 'f4a67c5b-57a6-4b0a-b096-1121f1d663a2']","[81.0, 65.0]",4953.0,Alyssa Mautz,2.0,Right Back,,,,,,,,,,,,,"[79.0, 68.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4a67c5b-57a6-4b0a-b096-1121f1d663a2,818,1,00:24:28.733,24,28,49,1.827,30,Pass,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,"['1f424924-2553-481d-91ad-65f3289bf08d', '635d9f87-f0c3-4263-add3-e7ff2b1a77fc']","[79.0, 68.0]",4953.0,Alyssa Mautz,2.0,Right Back,4961.0,Samantha May Kerr,39.115215,-1.0040671,3.0,High Pass,"[100.0, 35.0]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635d9f87-f0c3-4263-add3-e7ff2b1a77fc,819,1,00:24:30.560,24,30,49,,42,Ball Receipt*,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,['f4a67c5b-57a6-4b0a-b096-1121f1d663a2'],"[101.0, 37.0]",4961.0,Samantha May Kerr,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f424924-2553-481d-91ad-65f3289bf08d,820,1,00:24:30.560,24,30,49,,9,Clearance,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['f4a67c5b-57a6-4b0a-b096-1121f1d663a2'],"[21.0, 46.0]",5081.0,Abby Dahlkemper,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5533725f-0fdd-40f9-9947-6f0490452a7f,821,1,00:24:32.333,24,32,49,1.627,30,Pass,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,"['99d3920e-03d9-44a6-857c-5f86629d85f4', 'c1a9f280-2c5d-4999-b596-e70c1ead28b4']","[105.0, 26.0]",5104.0,Summer Green,23.0,Center Forward,4961.0,Samantha May Kerr,13.453624,0.8379812,2.0,Low Pass,"[114.0, 36.0]",37.0,Head,66.0,Recovery,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1a9f280-2c5d-4999-b596-e70c1ead28b4,822,1,00:24:33.960,24,33,49,,42,Ball Receipt*,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,['5533725f-0fdd-40f9-9947-6f0490452a7f'],"[110.0, 37.0]",4961.0,Samantha May Kerr,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99d3920e-03d9-44a6-857c-5f86629d85f4,823,1,00:24:33.960,24,33,49,,2,Ball Recovery,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['5533725f-0fdd-40f9-9947-6f0490452a7f'],"[7.0, 45.0]",5102.0,Sabrina Dâ€™Angelo,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1e27727-a7f1-4e0e-b9f6-f62827335a89,824,1,00:24:33.960,24,33,49,4.24,43,Carry,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,"['99d3920e-03d9-44a6-857c-5f86629d85f4', 'a1648d65-d0fe-4e01-bfdb-b6121bb4caa8']","[7.0, 45.0]",5102.0,Sabrina Dâ€™Angelo,1.0,Goalkeeper,,,,,,,,,,,,,"[18.0, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1648d65-d0fe-4e01-bfdb-b6121bb4caa8,825,1,00:24:38.200,24,38,49,3.72,30,Pass,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['afdfea7f-5c94-47f9-9597-d35ff7ee8ab3'],"[18.0, 44.0]",5102.0,Sabrina Dâ€™Angelo,1.0,Goalkeeper,5047.0,Jaelene McKenzie Daniels,42.941822,-1.0863184,3.0,High Pass,"[38.0, 6.0]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afdfea7f-5c94-47f9-9597-d35ff7ee8ab3,826,1,00:24:41.920,24,41,49,,42,Ball Receipt*,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['a1648d65-d0fe-4e01-bfdb-b6121bb4caa8'],"[38.0, 6.0]",5047.0,Jaelene McKenzie Daniels,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58b21eb9-750a-47c5-950c-3c42d20bd6a8,827,1,00:24:41.920,24,41,49,2.24,43,Carry,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,"['82fb708b-8561-4289-8cad-9f2ce8b941bb', 'afdfea7f-5c94-47f9-9597-d35ff7ee8ab3']","[38.0, 6.0]",5047.0,Jaelene McKenzie Daniels,6.0,Left Back,,,,,,,,,,,,,"[50.0, 7.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82fb708b-8561-4289-8cad-9f2ce8b941bb,828,1,00:24:44.160,24,44,49,3.36,30,Pass,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['45a3f10b-a454-4390-8b1f-a57273980f58'],"[50.0, 7.0]",5047.0,Jaelene McKenzie Daniels,6.0,Left Back,5055.0,Lynn Raenie Williams,49.648766,0.16183743,2.0,Low Pass,"[99.0, 15.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41fae92d-a31e-470e-80dc-ffd44ccbc946,829,1,00:24:46.400,24,46,49,0.973,17,Pressure,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,,"[22.0, 64.0]",4955.0,Sarah Gorden,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45a3f10b-a454-4390-8b1f-a57273980f58,830,1,00:24:47.520,24,47,49,,42,Ball Receipt*,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['82fb708b-8561-4289-8cad-9f2ce8b941bb'],"[99.0, 15.0]",5055.0,Lynn Raenie Williams,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83c3dfae-d681-4727-9cda-566f5998f031,831,1,00:24:47.520,24,47,49,3.24,43,Carry,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,"['45a3f10b-a454-4390-8b1f-a57273980f58', 'ef70f5a9-bba6-4573-9b41-12fd4d81ab9d']","[99.0, 15.0]",5055.0,Lynn Raenie Williams,22.0,Right Center Forward,,,,,,,,,,,,,"[92.0, 20.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef70f5a9-bba6-4573-9b41-12fd4d81ab9d,832,1,00:24:50.760,24,50,49,1.453,30,Pass,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,"['70077a70-30b2-4637-8bdc-4cd722480c75', '77840ad7-7669-432f-8125-95e66d035697']","[92.0, 20.0]",5055.0,Lynn Raenie Williams,22.0,Right Center Forward,5088.0,Crystal Alyssia Dunn Soubrier,27.89265,1.3171222,1.0,Ground Pass,"[99.0, 47.0]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840ad7-7669-432f-8125-95e66d035697,833,1,00:24:52.213,24,52,49,,42,Ball Receipt*,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['ef70f5a9-bba6-4573-9b41-12fd4d81ab9d'],"[101.0, 41.0]",5088.0,Crystal Alyssia Dunn Soubrier,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70077a70-30b2-4637-8bdc-4cd722480c75,834,1,00:24:52.213,24,52,49,1.52,30,Pass,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,"['49b6473d-f612-4379-b1b1-01efdfbc77b8', 'ef70f5a9-bba6-4573-9b41-12fd4d81ab9d']","[22.0, 34.0]",5105.0,Sofia Huerta,6.0,Left Back,4963.0,Yuki Nagasato,19.697716,0.41822433,2.0,Low Pass,"[40.0, 42.0]",38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49b6473d-f612-4379-b1b1-01efdfbc77b8,835,1,00:24:53.733,24,53,49,,42,Ball Receipt*,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,['70077a70-30b2-4637-8bdc-4cd722480c75'],"[40.0, 42.0]",4963.0,Yuki Nagasato,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c079142-bdf0-429e-8f76-ca9e8ea291cc,836,1,00:24:53.733,24,53,49,3.04,43,Carry,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,"['49b6473d-f612-4379-b1b1-01efdfbc77b8', '75b1035a-776b-45f9-a978-a8bd64af12c9', 'c97a2d4c-f886-4e89-bae5-e329720294cd']","[40.0, 42.0]",4963.0,Yuki Nagasato,21.0,Left Wing,,,,,,,,,,,,True,"[40.0, 40.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c97a2d4c-f886-4e89-bae5-e329720294cd,837,1,00:24:54.800,24,54,49,1.52,17,Pressure,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['3c079142-bdf0-429e-8f76-ca9e8ea291cc'],"[80.0, 38.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc4e293b-5094-437d-a47b-d68112660bc5,838,1,00:24:56.773,24,56,49,,22,Foul Committed,766,North Carolina Courage,7,From Goal Kick,766,North Carolina Courage,,,['75b1035a-776b-45f9-a978-a8bd64af12c9'],"[81.0, 41.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75b1035a-776b-45f9-a978-a8bd64af12c9,839,1,00:24:56.773,24,56,49,,21,Foul Won,766,North Carolina Courage,7,From Goal Kick,761,Chicago Red Stars,,,['fc4e293b-5094-437d-a47b-d68112660bc5'],"[40.0, 40.0]",4963.0,Yuki Nagasato,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcc9be74-6c3c-4246-bd77-a37677d23254,840,1,00:25:23.333,25,23,50,2.64,30,Pass,761,Chicago Red Stars,3,From Free Kick,761,Chicago Red Stars,,,['4e51f5ca-dd72-4814-94bc-9694d0223d41'],"[41.0, 40.0]",5100.0,Alyssa Michele Naeher,1.0,Goalkeeper,5105.0,Sofia Huerta,49.20366,-0.9151007,3.0,High Pass,"[71.0, 1.0]",40.0,Right Foot,62.0,Free Kick,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e51f5ca-dd72-4814-94bc-9694d0223d41,841,1,00:25:25.973,25,25,50,,42,Ball Receipt*,761,Chicago Red Stars,3,From Free Kick,761,Chicago Red Stars,,,['bcc9be74-6c3c-4246-bd77-a37677d23254'],"[71.0, 2.0]",5105.0,Sofia Huerta,6.0,Left Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49de06d8-8409-4e66-9c1c-b83b9e8cdae5,842,1,00:25:38.760,25,38,51,0.84,30,Pass,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['8514ffcd-66c1-42bf-af88-3ab722f48483'],"[42.0, 80.0]",5083.0,Merritt Mathias,2.0,Right Back,5091.0,McCall Zerboni,7.071068,-0.7853982,2.0,Low Pass,"[47.0, 75.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8514ffcd-66c1-42bf-af88-3ab722f48483,843,1,00:25:39.600,25,39,51,,42,Ball Receipt*,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['49de06d8-8409-4e66-9c1c-b83b9e8cdae5'],"[47.0, 75.0]",5091.0,McCall Zerboni,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b280c7f-f135-4b2a-a85e-f83352e64548,844,1,00:25:39.600,25,39,51,0.56,43,Carry,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['50ed2313-5bcc-4097-b3d3-d719a9de837d', '8514ffcd-66c1-42bf-af88-3ab722f48483']","[47.0, 75.0]",5091.0,McCall Zerboni,15.0,Left Center Midfield,,,,,,,,,,,,,"[46.0, 75.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50ed2313-5bcc-4097-b3d3-d719a9de837d,845,1,00:25:40.160,25,40,51,1.36,30,Pass,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['ab4990cc-d8f0-43a2-81e1-410310d3427a'],"[46.0, 75.0]",5091.0,McCall Zerboni,15.0,Left Center Midfield,5081.0,Abby Dahlkemper,13.038404,-3.0648208,1.0,Ground Pass,"[33.0, 74.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab4990cc-d8f0-43a2-81e1-410310d3427a,846,1,00:25:41.520,25,41,51,,42,Ball Receipt*,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['50ed2313-5bcc-4097-b3d3-d719a9de837d'],"[33.0, 74.0]",5081.0,Abby Dahlkemper,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37305961-43b9-41f3-80dc-176fb89f28eb,847,1,00:25:41.520,25,41,51,2.6,43,Carry,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['ab4990cc-d8f0-43a2-81e1-410310d3427a', 'f1a5a05d-3d50-4308-9808-c2e3b054367b']","[33.0, 74.0]",5081.0,Abby Dahlkemper,3.0,Right Center Back,,,,,,,,,,,,,"[34.0, 67.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a5a05d-3d50-4308-9808-c2e3b054367b,848,1,00:25:44.120,25,44,51,0.8,30,Pass,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['eb15badb-06ec-4499-9196-8b8a5c7797c4'],"[34.0, 67.0]",5081.0,Abby Dahlkemper,3.0,Right Center Back,5087.0,Samantha June Mewis,15.297058,-1.3734008,1.0,Ground Pass,"[37.0, 52.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299d9a0d-e1e7-4035-930b-15d69147ec1a,849,1,00:25:44.200,25,44,51,1.013,17,Pressure,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,"['54eac6f3-4acf-4512-a970-07a3fe46f995', 'eb15badb-06ec-4499-9196-8b8a5c7797c4']","[78.0, 34.0]",5103.0,Michele Vasconcelos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb15badb-06ec-4499-9196-8b8a5c7797c4,850,1,00:25:44.920,25,44,51,,42,Ball Receipt*,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['299d9a0d-e1e7-4035-930b-15d69147ec1a', 'f1a5a05d-3d50-4308-9808-c2e3b054367b']","[37.0, 52.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54eac6f3-4acf-4512-a970-07a3fe46f995,851,1,00:25:44.920,25,44,51,0.64,43,Carry,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['299d9a0d-e1e7-4035-930b-15d69147ec1a', 'eb15badb-06ec-4499-9196-8b8a5c7797c4', 'fa80b8a0-3386-4b7d-b745-0f9cd165ebbd']","[37.0, 52.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,,,,,,,,,,,,True,"[39.0, 54.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa80b8a0-3386-4b7d-b745-0f9cd165ebbd,852,1,00:25:45.560,25,45,51,1.84,30,Pass,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['e456ab55-2bd3-424c-a95a-072835221ada'],"[39.0, 54.0]",5087.0,Samantha June Mewis,13.0,Right Center Midfield,5083.0,Merritt Mathias,24.5153,1.3654009,1.0,Ground Pass,"[44.0, 78.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e456ab55-2bd3-424c-a95a-072835221ada,853,1,00:25:47.400,25,47,51,,42,Ball Receipt*,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['fa80b8a0-3386-4b7d-b745-0f9cd165ebbd'],"[44.0, 78.0]",5083.0,Merritt Mathias,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db9da633-5b88-4b0d-94ee-9b52bbca8375,854,1,00:25:47.400,25,47,51,1.4,43,Carry,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['5076a0c0-8911-4765-ab4e-33c3faa6859b', '817090ed-5301-45d7-a187-9e95ac9055a4', 'e456ab55-2bd3-424c-a95a-072835221ada']","[44.0, 78.0]",5083.0,Merritt Mathias,2.0,Right Back,,,,,,,,,,,,True,"[44.0, 78.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817090ed-5301-45d7-a187-9e95ac9055a4,855,1,00:25:47.533,25,47,51,0.72,17,Pressure,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,['db9da633-5b88-4b0d-94ee-9b52bbca8375'],"[74.0, 3.0]",5105.0,Sofia Huerta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767065f3-a225-4563-8417-07be6c36e36b,856,1,00:25:48.800,25,48,51,,39,Dribbled Past,766,North Carolina Courage,4,From Throw In,761,Chicago Red Stars,,,"['5076a0c0-8911-4765-ab4e-33c3faa6859b', '6b1d2a8c-49fb-44fb-9780-3d47219f06d2']","[77.0, 3.0]",5105.0,Sofia Huerta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076a0c0-8911-4765-ab4e-33c3faa6859b,857,1,00:25:48.800,25,48,51,,14,Dribble,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,['767065f3-a225-4563-8417-07be6c36e36b'],"[44.0, 78.0]",5083.0,Merritt Mathias,2.0,Right Back,,,,,,,,,,,,True,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b1d2a8c-49fb-44fb-9780-3d47219f06d2,858,1,00:25:48.800,25,48,51,2.12,43,Carry,766,North Carolina Courage,4,From Throw In,766,North Carolina Courage,,,"['5076a0c0-8911-4765-ab4e-33c3faa6859b', '767065f3-a225-4563-8417-07be6c36e36b', 'ee0cdc41-e2f8-4ee6-9484-f7207768ec36']","[44.0, 78.0]",5083.0,Merritt Mathias,2.0,Right Back,,,,,,,,,,,,True,"[46.0, 67.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
